eventId,seatNumber,row,level,section,status,eventDate,sellRank,hasUpsells
55,59,17,a,X,SOLD,2025-03-11 00:00:00,59,false
137,17,6,N,E,SOLD,2025-03-09 00:00:00,17,false
14,52,38,H,z,HOLD,2025-03-06 00:00:00,52,true
45,52,35,s,T,HOLD,2025-01-14 00:00:00,52,false
1,30,23,I,S,OPEN,2025-02-25 00:00:00,30,true
67,63,20,p,U,OPEN,2025-01-12 00:00:00,63,true
1,88,30,y,J,SOLD,2025-03-24 00:00:00,88,false
31,99,38,D,j,SOLD,2025-03-23 00:00:00,99,false
25,34,10,A,Q,HOLD,2025-03-14 00:00:00,34,false
113,4,39,s,t,OPEN,2025-03-29 00:00:00,4,true
71,61,17,K,C,OPEN,2025-04-09 00:00:00,61,true
121,9,26,h,Q,SOLD,2025-02-17 00:00:00,9,false
19,17,0,y,G,SOLD,2025-04-10 00:00:00,17,true
39,42,7,l,G,OPEN,2025-01-10 00:00:00,42,true
71,55,27,h,O,HOLD,2025-04-09 00:00:00,55,true
45,17,32,g,z,HOLD,2025-01-14 00:00:00,17,true
7,44,26,X,Z,SOLD,2025-03-05 00:00:00,44,false
99,99,24,v,Z,OPEN,2025-03-27 00:00:00,99,false
103,5,36,t,Z,SOLD,2025-02-24 00:00:00,5,true
122,25,17,V,z,SOLD,2025-02-03 00:00:00,25,false
107,15,21,j,e,HOLD,2025-01-15 00:00:00,15,true
107,12,21,Y,D,SOLD,2025-01-05 00:00:00,12,false
113,94,37,F,A,HOLD,2025-03-29 00:00:00,94,true
121,7,20,S,E,HOLD,2025-02-17 00:00:00,7,false
99,80,10,z,O,OPEN,2025-03-27 00:00:00,80,true
1,79,34,u,U,OPEN,2025-04-02 00:00:00,79,true
103,37,23,l,b,HOLD,2025-02-24 00:00:00,37,false
115,70,20,z,O,HOLD,2025-03-13 00:00:00,70,false
113,50,5,v,A,HOLD,2025-03-29 00:00:00,50,true
42,21,23,N,D,OPEN,2025-02-19 00:00:00,21,true
24,28,38,b,P,OPEN,2025-02-10 00:00:00,28,true
138,34,22,N,g,HOLD,2025-02-16 00:00:00,34,false
24,63,9,B,n,OPEN,2025-02-10 00:00:00,63,true
44,58,23,f,Y,HOLD,2025-03-03 00:00:00,58,true
25,51,19,m,E,HOLD,2025-01-17 00:00:00,51,false
77,1,19,v,E,SOLD,2025-03-22 00:00:00,1,false
95,66,22,A,i,HOLD,2025-01-01 00:00:00,66,false
137,79,4,b,z,OPEN,2025-03-09 00:00:00,79,false
39,71,17,c,X,OPEN,2025-01-10 00:00:00,71,true
95,68,7,k,C,OPEN,2025-01-01 00:00:00,68,true
2,19,21,I,R,HOLD,2025-02-02 00:00:00,19,true
32,5,33,B,r,SOLD,2025-03-16 00:00:00,5,false
95,90,37,w,M,HOLD,2025-01-01 00:00:00,90,false
77,67,38,R,f,SOLD,2025-03-22 00:00:00,67,true
25,48,27,a,b,OPEN,2025-01-17 00:00:00,48,false
84,36,35,R,E,SOLD,2025-01-22 00:00:00,36,false
77,76,25,s,B,SOLD,2025-03-20 00:00:00,76,false
148,45,15,a,H,SOLD,2025-03-26 00:00:00,45,false
148,68,3,W,X,HOLD,2025-01-28 00:00:00,68,true
129,50,15,D,e,SOLD,2025-01-06 00:00:00,50,true
25,29,36,b,j,HOLD,2025-01-17 00:00:00,29,true
77,44,28,G,m,OPEN,2025-02-26 00:00:00,44,false
44,74,18,d,L,HOLD,2025-03-03 00:00:00,74,false
24,57,39,Y,E,HOLD,2025-02-10 00:00:00,57,false
101,22,5,O,X,OPEN,2025-01-09 00:00:00,22,false
1,30,14,w,I,OPEN,2025-04-02 00:00:00,30,false
95,20,38,R,C,OPEN,2025-01-01 00:00:00,20,false
103,1,35,h,N,SOLD,2025-01-18 00:00:00,1,true
112,74,1,N,v,SOLD,2025-01-20 00:00:00,74,false
2,2,21,h,n,HOLD,2025-02-02 00:00:00,2,true
115,46,15,a,o,OPEN,2025-03-13 00:00:00,46,true
1,75,22,S,l,OPEN,2025-02-25 00:00:00,75,true
24,77,20,a,l,SOLD,2025-01-27 00:00:00,77,true
62,58,10,d,L,OPEN,2025-02-21 00:00:00,58,true
84,3,1,W,F,OPEN,2025-01-22 00:00:00,3,true
46,52,23,J,h,SOLD,2025-01-25 00:00:00,52,true
95,13,17,O,q,OPEN,2025-01-01 00:00:00,13,true
112,59,24,f,r,HOLD,2025-01-20 00:00:00,59,true
47,66,28,B,t,SOLD,2025-04-03 00:00:00,66,false
77,44,35,R,c,OPEN,2025-03-20 00:00:00,44,false
42,70,15,H,e,SOLD,2025-02-19 00:00:00,70,true
44,4,38,d,K,OPEN,2025-03-03 00:00:00,4,true
25,57,29,l,p,SOLD,2025-03-14 00:00:00,57,true
115,17,27,t,f,OPEN,2025-01-21 00:00:00,17,false
137,72,7,P,L,HOLD,2025-03-09 00:00:00,72,true
36,58,27,k,a,HOLD,2025-02-09 00:00:00,58,false
12,0,14,R,X,HOLD,2025-03-17 00:00:00,0,true
21,84,11,G,O,SOLD,2025-02-08 00:00:00,84,false
21,82,36,m,u,HOLD,2025-02-08 00:00:00,82,false
25,71,15,B,X,OPEN,2025-02-07 00:00:00,71,false
32,77,15,D,R,HOLD,2025-03-16 00:00:00,77,true
105,76,29,h,i,OPEN,2025-04-04 00:00:00,76,false
29,80,12,e,I,SOLD,2025-03-04 00:00:00,80,true
71,33,39,E,x,SOLD,2025-01-26 00:00:00,33,false
149,57,11,g,g,OPEN,2025-04-01 00:00:00,57,false
77,92,38,w,E,SOLD,2025-03-20 00:00:00,92,false
84,59,39,H,U,HOLD,2025-01-22 00:00:00,59,false
148,7,31,k,C,OPEN,2025-01-28 00:00:00,7,false
44,55,11,n,h,HOLD,2025-02-18 00:00:00,55,false
0,92,25,N,U,HOLD,2025-01-13 00:00:00,92,false
12,10,36,j,P,OPEN,2025-03-17 00:00:00,10,false
30,18,1,S,k,OPEN,2025-02-13 00:00:00,18,false
39,30,27,v,J,OPEN,2025-01-08 00:00:00,30,true
30,22,9,B,s,SOLD,2025-02-13 00:00:00,22,false
31,40,9,x,B,SOLD,2025-03-23 00:00:00,40,true
99,74,32,d,f,HOLD,2025-03-27 00:00:00,74,true
26,64,38,Y,X,HOLD,2025-01-31 00:00:00,64,true
148,21,31,M,e,SOLD,2025-03-26 00:00:00,21,false
30,24,26,C,L,SOLD,2025-02-13 00:00:00,24,true
13,13,26,c,b,OPEN,2025-02-05 00:00:00,13,false
149,94,12,k,E,SOLD,2025-04-01 00:00:00,94,false
7,86,32,C,B,SOLD,2025-03-05 00:00:00,86,false
113,45,2,W,D,SOLD,2025-03-29 00:00:00,45,true
25,60,28,X,W,OPEN,2025-02-07 00:00:00,60,true
67,11,9,z,b,HOLD,2025-01-12 00:00:00,11,false
24,20,16,h,d,OPEN,2025-02-10 00:00:00,20,false
149,39,10,U,O,HOLD,2025-04-01 00:00:00,39,false
84,69,39,s,L,SOLD,2025-01-22 00:00:00,69,true
129,34,38,M,L,OPEN,2025-02-14 00:00:00,34,true
44,95,29,u,a,OPEN,2025-02-18 00:00:00,95,false
122,48,12,F,D,SOLD,2025-02-03 00:00:00,48,false
5,91,6,o,s,SOLD,2025-02-27 00:00:00,91,true
90,24,9,N,J,OPEN,2025-03-02 00:00:00,24,false
47,17,35,q,p,SOLD,2025-04-03 00:00:00,17,false
121,27,16,P,r,SOLD,2025-02-17 00:00:00,27,true
105,73,13,F,p,OPEN,2025-03-07 00:00:00,73,false
7,67,12,O,f,HOLD,2025-03-05 00:00:00,67,true
5,21,8,l,a,OPEN,2025-02-27 00:00:00,21,false
143,43,11,z,X,HOLD,2025-01-02 00:00:00,43,true
44,53,24,S,N,HOLD,2025-03-03 00:00:00,53,false
13,74,5,x,w,SOLD,2025-02-05 00:00:00,74,false
6,40,29,a,S,SOLD,2025-01-16 00:00:00,40,true
115,34,39,l,c,SOLD,2025-02-04 00:00:00,34,false
26,5,37,f,C,HOLD,2025-01-30 00:00:00,5,false
135,1,19,x,j,SOLD,2025-03-19 00:00:00,1,false
144,61,17,J,Z,OPEN,2025-03-28 00:00:00,61,true
25,9,10,R,D,OPEN,2025-03-14 00:00:00,9,true
77,79,38,w,F,OPEN,2025-03-22 00:00:00,79,false
92,11,0,J,K,OPEN,2025-03-08 00:00:00,11,false
67,60,31,t,q,SOLD,2025-01-24 00:00:00,60,true
148,58,29,w,l,OPEN,2025-03-21 00:00:00,58,false
122,57,4,U,y,SOLD,2025-02-03 00:00:00,57,true
1,32,5,O,M,OPEN,2025-04-02 00:00:00,32,false
1,29,39,B,j,SOLD,2025-02-22 00:00:00,29,true
103,23,7,R,W,SOLD,2025-02-24 00:00:00,23,true
77,49,11,Q,m,SOLD,2025-02-26 00:00:00,49,false
149,39,28,a,k,OPEN,2025-01-04 00:00:00,39,true
128,64,15,m,w,HOLD,2025-04-06 00:00:00,64,false
128,92,1,M,Y,HOLD,2025-03-12 00:00:00,92,true
71,99,9,W,a,HOLD,2025-01-26 00:00:00,99,true
1,32,39,P,J,SOLD,2025-02-22 00:00:00,32,true
62,18,19,L,t,OPEN,2025-02-21 00:00:00,18,true
103,25,33,O,c,OPEN,2025-02-24 00:00:00,25,false
149,91,17,V,e,SOLD,2025-04-01 00:00:00,91,false
118,33,10,o,D,SOLD,2025-03-10 00:00:00,33,false
33,94,10,T,Y,HOLD,2025-02-20 00:00:00,94,false
25,27,31,U,k,HOLD,2025-01-17 00:00:00,27,false
55,79,5,P,x,HOLD,2025-03-11 00:00:00,79,false
42,76,7,P,p,HOLD,2025-02-19 00:00:00,76,true
53,32,39,g,w,OPEN,2025-02-23 00:00:00,32,true
77,76,9,n,h,OPEN,2025-02-26 00:00:00,76,true
31,94,34,T,q,OPEN,2025-03-23 00:00:00,94,false
110,64,31,s,K,SOLD,2025-03-18 00:00:00,64,false
6,11,22,T,u,OPEN,2025-01-16 00:00:00,11,false
1,48,8,X,a,SOLD,2025-02-22 00:00:00,48,false
39,75,12,x,O,SOLD,2025-01-10 00:00:00,75,false
53,17,3,A,f,OPEN,2025-02-23 00:00:00,17,true
144,27,37,s,s,HOLD,2025-03-28 00:00:00,27,true
46,79,28,n,q,SOLD,2025-01-25 00:00:00,79,true
53,63,0,Z,q,HOLD,2025-02-23 00:00:00,63,false
25,26,26,T,N,SOLD,2025-02-07 00:00:00,26,false
45,9,12,L,A,HOLD,2025-01-14 00:00:00,9,true
77,74,19,N,F,HOLD,2025-03-22 00:00:00,74,true
36,87,14,W,D,SOLD,2025-02-09 00:00:00,87,false
67,3,6,f,A,OPEN,2025-01-12 00:00:00,3,true
148,31,25,U,n,OPEN,2025-01-28 00:00:00,31,true
55,96,38,Y,q,HOLD,2025-03-11 00:00:00,96,false
2,5,31,h,R,OPEN,2025-02-02 00:00:00,5,false
2,35,34,W,N,SOLD,2025-01-19 00:00:00,35,false
137,21,22,m,q,OPEN,2025-03-09 00:00:00,21,false
25,65,4,S,i,HOLD,2025-02-07 00:00:00,65,true
129,45,7,R,J,HOLD,2025-02-14 00:00:00,45,true
67,55,3,T,S,HOLD,2025-01-12 00:00:00,55,true
95,8,3,e,D,SOLD,2025-01-01 00:00:00,8,true
19,30,17,z,n,OPEN,2025-04-10 00:00:00,30,false
115,16,25,I,Z,OPEN,2025-01-21 00:00:00,16,true
144,65,9,i,U,HOLD,2025-03-28 00:00:00,65,true
3,7,32,b,Y,SOLD,2025-02-11 00:00:00,7,true
26,18,1,A,j,OPEN,2025-01-31 00:00:00,18,false
149,73,19,e,J,HOLD,2025-04-01 00:00:00,73,true
25,20,14,u,P,HOLD,2025-02-07 00:00:00,20,false
14,93,30,H,u,OPEN,2025-03-06 00:00:00,93,true
99,32,1,a,j,SOLD,2025-03-27 00:00:00,32,true
53,30,0,V,L,HOLD,2025-02-23 00:00:00,30,false
42,22,31,R,p,SOLD,2025-04-07 00:00:00,22,true
24,34,30,E,N,OPEN,2025-01-27 00:00:00,34,true
122,56,1,n,C,SOLD,2025-02-03 00:00:00,56,false
29,46,34,F,D,OPEN,2025-03-15 00:00:00,46,false
5,26,17,r,R,HOLD,2025-02-27 00:00:00,26,true
105,27,3,I,c,HOLD,2025-04-04 00:00:00,27,true
19,26,17,t,W,HOLD,2025-04-10 00:00:00,26,false
5,56,38,K,i,HOLD,2025-02-27 00:00:00,56,false
115,11,13,L,V,SOLD,2025-03-13 00:00:00,11,false
47,85,10,V,Q,OPEN,2025-04-03 00:00:00,85,true
3,99,22,G,G,HOLD,2025-02-11 00:00:00,99,true
24,86,26,V,N,OPEN,2025-02-10 00:00:00,86,true
25,46,39,E,Y,SOLD,2025-01-17 00:00:00,46,true
148,94,4,y,g,SOLD,2025-03-21 00:00:00,94,true
138,72,10,Z,C,HOLD,2025-02-16 00:00:00,72,true
90,87,4,Q,w,OPEN,2025-03-02 00:00:00,87,true
84,53,31,D,s,OPEN,2025-02-01 00:00:00,53,false
115,85,9,t,Y,HOLD,2025-01-21 00:00:00,85,true
12,1,3,e,w,OPEN,2025-03-17 00:00:00,1,false
135,0,12,i,H,HOLD,2025-03-19 00:00:00,0,false
0,54,21,P,k,SOLD,2025-01-13 00:00:00,54,false
2,88,9,N,J,HOLD,2025-01-19 00:00:00,88,false
84,38,30,q,V,OPEN,2025-01-22 00:00:00,38,false
46,81,19,H,h,SOLD,2025-01-25 00:00:00,81,true
30,6,4,r,T,OPEN,2025-02-13 00:00:00,6,true
113,44,30,D,r,SOLD,2025-03-29 00:00:00,44,true
21,14,3,Q,R,OPEN,2025-02-08 00:00:00,14,true
1,59,10,a,H,HOLD,2025-02-22 00:00:00,59,false
13,48,23,d,b,OPEN,2025-02-05 00:00:00,48,false
29,17,34,e,H,OPEN,2025-03-15 00:00:00,17,true
105,35,3,R,U,SOLD,2025-04-04 00:00:00,35,false
42,57,27,N,c,SOLD,2025-02-19 00:00:00,57,false
95,31,28,I,E,SOLD,2025-01-01 00:00:00,31,false
1,76,32,K,d,OPEN,2025-04-02 00:00:00,76,false
25,62,30,v,r,HOLD,2025-03-14 00:00:00,62,true
136,12,29,e,N,SOLD,2025-02-06 00:00:00,12,true
118,96,17,s,k,OPEN,2025-03-10 00:00:00,96,false
148,15,18,t,P,HOLD,2025-03-21 00:00:00,15,false
148,16,0,t,M,SOLD,2025-01-28 00:00:00,16,false
84,28,37,F,U,SOLD,2025-03-31 00:00:00,28,false
136,99,13,a,a,HOLD,2025-02-06 00:00:00,99,true
55,58,21,S,k,OPEN,2025-03-11 00:00:00,58,false
84,28,31,k,t,OPEN,2025-01-22 00:00:00,28,true
115,75,28,Z,A,OPEN,2025-01-21 00:00:00,75,true
42,84,25,J,M,OPEN,2025-02-19 00:00:00,84,false
115,97,27,d,b,HOLD,2025-02-04 00:00:00,97,false
77,17,1,p,L,HOLD,2025-02-26 00:00:00,17,false
1,88,4,p,N,SOLD,2025-02-22 00:00:00,88,true
107,3,18,v,u,OPEN,2025-01-05 00:00:00,3,false
0,16,11,T,X,SOLD,2025-01-13 00:00:00,16,false
6,19,15,R,r,HOLD,2025-01-07 00:00:00,19,false
12,19,22,L,Y,OPEN,2025-03-17 00:00:00,19,true
107,74,18,v,v,SOLD,2025-01-05 00:00:00,74,false
89,45,23,w,f,HOLD,2025-02-15 00:00:00,45,true
1,86,23,e,L,HOLD,2025-02-22 00:00:00,86,false
95,37,6,t,z,HOLD,2025-01-03 00:00:00,37,false
148,79,32,m,C,SOLD,2025-03-21 00:00:00,79,false
77,48,2,o,e,SOLD,2025-02-26 00:00:00,48,false
129,49,37,E,P,HOLD,2025-01-06 00:00:00,49,true
44,72,23,P,z,OPEN,2025-02-18 00:00:00,72,true
19,60,33,l,w,OPEN,2025-04-10 00:00:00,60,true
129,41,9,w,i,OPEN,2025-01-06 00:00:00,41,false
14,58,32,L,Y,SOLD,2025-03-06 00:00:00,58,true
105,96,2,H,D,HOLD,2025-04-04 00:00:00,96,false
50,24,38,N,s,OPEN,2025-01-29 00:00:00,24,true
148,91,1,o,W,HOLD,2025-01-28 00:00:00,91,true
90,45,12,j,F,HOLD,2025-03-02 00:00:00,45,true
110,96,24,I,T,HOLD,2025-03-18 00:00:00,96,true
71,72,18,q,Z,SOLD,2025-04-09 00:00:00,72,true
33,5,1,a,g,SOLD,2025-02-20 00:00:00,5,true
135,38,20,R,P,OPEN,2025-03-19 00:00:00,38,false
19,72,7,b,z,SOLD,2025-04-10 00:00:00,72,false
21,24,9,z,P,HOLD,2025-02-08 00:00:00,24,true
105,28,12,B,B,HOLD,2025-04-04 00:00:00,28,true
44,53,6,r,L,HOLD,2025-04-08 00:00:00,53,false
137,70,23,f,M,OPEN,2025-03-09 00:00:00,70,true
31,4,13,y,h,HOLD,2025-03-23 00:00:00,4,true
77,34,14,v,G,SOLD,2025-03-20 00:00:00,34,true
44,70,38,v,x,HOLD,2025-03-03 00:00:00,70,false
53,25,15,n,f,HOLD,2025-02-23 00:00:00,25,true
148,12,32,D,K,SOLD,2025-03-26 00:00:00,12,true
44,51,27,l,e,SOLD,2025-03-03 00:00:00,51,false
149,52,15,b,E,OPEN,2025-01-04 00:00:00,52,true
3,35,15,x,Z,OPEN,2025-02-11 00:00:00,35,false
84,70,35,R,w,HOLD,2025-01-22 00:00:00,70,false
7,49,20,B,Z,HOLD,2025-03-05 00:00:00,49,true
149,49,2,w,E,HOLD,2025-01-04 00:00:00,49,true
26,14,7,F,f,OPEN,2025-01-31 00:00:00,14,false
32,49,9,K,Q,SOLD,2025-03-16 00:00:00,49,true
106,78,32,z,S,OPEN,2025-01-23 00:00:00,78,true
103,10,30,T,T,OPEN,2025-02-24 00:00:00,10,true
46,40,10,R,G,SOLD,2025-01-25 00:00:00,40,false
24,16,36,T,o,OPEN,2025-01-27 00:00:00,16,true
29,84,33,v,v,HOLD,2025-03-15 00:00:00,84,false
31,19,14,N,M,HOLD,2025-03-23 00:00:00,19,false
121,29,15,Z,O,OPEN,2025-02-17 00:00:00,29,false
29,47,12,v,H,OPEN,2025-03-04 00:00:00,47,false
36,51,15,p,E,HOLD,2025-02-09 00:00:00,51,false
137,99,0,v,j,HOLD,2025-03-09 00:00:00,99,true
112,53,34,s,o,HOLD,2025-01-20 00:00:00,53,false
24,86,0,l,E,SOLD,2025-01-27 00:00:00,86,true
144,87,35,w,j,OPEN,2025-03-28 00:00:00,87,false
144,44,9,R,r,SOLD,2025-03-28 00:00:00,44,true
55,41,9,Z,u,OPEN,2025-03-11 00:00:00,41,true
105,89,20,g,Q,HOLD,2025-03-07 00:00:00,89,true
99,52,5,m,i,SOLD,2025-03-27 00:00:00,52,false
7,19,6,Y,N,HOLD,2025-03-05 00:00:00,19,true
148,53,5,X,D,HOLD,2025-03-21 00:00:00,53,true
77,37,34,t,h,SOLD,2025-03-22 00:00:00,37,false
29,27,5,M,T,HOLD,2025-03-15 00:00:00,27,true
24,14,39,T,o,OPEN,2025-01-27 00:00:00,14,true
144,95,20,O,L,SOLD,2025-03-28 00:00:00,95,true
6,60,26,Z,l,SOLD,2025-01-07 00:00:00,60,false
135,52,22,k,g,SOLD,2025-03-19 00:00:00,52,true
25,55,18,P,d,HOLD,2025-03-14 00:00:00,55,false
39,7,33,e,w,OPEN,2025-01-10 00:00:00,7,true
149,37,34,y,W,HOLD,2025-01-04 00:00:00,37,true
13,12,7,s,J,SOLD,2025-02-05 00:00:00,12,false
107,28,17,S,u,OPEN,2025-01-05 00:00:00,28,false
129,41,7,i,T,HOLD,2025-02-14 00:00:00,41,true
103,58,19,F,O,SOLD,2025-01-18 00:00:00,58,false
25,95,1,M,p,HOLD,2025-03-30 00:00:00,95,true
128,47,7,U,E,HOLD,2025-03-12 00:00:00,47,false
121,13,23,o,p,HOLD,2025-02-17 00:00:00,13,true
25,15,0,D,G,SOLD,2025-03-14 00:00:00,15,true
136,3,28,E,v,HOLD,2025-02-06 00:00:00,3,false
50,59,13,G,N,OPEN,2025-01-29 00:00:00,59,true
19,2,20,m,H,SOLD,2025-04-10 00:00:00,2,false
21,57,12,o,j,SOLD,2025-02-08 00:00:00,57,true
2,0,8,Y,e,HOLD,2025-02-02 00:00:00,0,false
138,36,23,r,Y,OPEN,2025-02-16 00:00:00,36,true
62,94,0,E,U,SOLD,2025-02-21 00:00:00,94,false
31,8,25,z,z,SOLD,2025-03-23 00:00:00,8,true
129,77,4,P,h,HOLD,2025-01-06 00:00:00,77,false
12,68,38,W,V,OPEN,2025-03-17 00:00:00,68,true
138,14,22,r,O,SOLD,2025-02-16 00:00:00,14,true
106,4,32,u,v,HOLD,2025-01-23 00:00:00,4,false
36,35,7,E,I,OPEN,2025-02-09 00:00:00,35,true
118,46,28,A,Z,OPEN,2025-03-10 00:00:00,46,true
30,99,20,C,W,SOLD,2025-02-13 00:00:00,99,true
148,76,27,U,b,HOLD,2025-03-21 00:00:00,76,false
67,18,8,i,p,OPEN,2025-01-24 00:00:00,18,true
108,49,0,o,Q,SOLD,2025-03-25 00:00:00,49,false
115,14,30,q,x,HOLD,2025-02-04 00:00:00,14,false
67,89,29,s,i,OPEN,2025-01-24 00:00:00,89,false
69,31,37,K,L,SOLD,2025-02-28 00:00:00,31,false
148,52,13,y,t,HOLD,2025-01-28 00:00:00,52,false
128,36,11,Z,s,OPEN,2025-03-12 00:00:00,36,false
106,74,8,X,C,SOLD,2025-01-23 00:00:00,74,true
55,12,31,T,X,OPEN,2025-03-11 00:00:00,12,true
92,29,8,J,d,OPEN,2025-03-08 00:00:00,29,false
25,24,38,i,Q,SOLD,2025-02-07 00:00:00,24,false
71,49,4,v,B,OPEN,2025-04-09 00:00:00,49,false
39,63,16,N,Q,SOLD,2025-01-10 00:00:00,63,true
77,7,21,P,m,HOLD,2025-02-26 00:00:00,7,true
121,53,26,n,f,SOLD,2025-02-17 00:00:00,53,true
21,91,8,R,G,OPEN,2025-02-08 00:00:00,91,false
13,92,35,K,q,SOLD,2025-02-05 00:00:00,92,true
138,65,31,x,X,SOLD,2025-02-16 00:00:00,65,true
44,26,12,Q,k,SOLD,2025-03-03 00:00:00,26,false
18,36,22,n,Z,HOLD,2025-01-11 00:00:00,36,true
25,85,1,Z,p,OPEN,2025-02-07 00:00:00,85,true
115,51,9,y,I,HOLD,2025-01-21 00:00:00,51,false
128,39,38,R,i,OPEN,2025-04-06 00:00:00,39,true
77,23,18,F,S,HOLD,2025-03-22 00:00:00,23,true
121,83,28,l,i,SOLD,2025-02-17 00:00:00,83,false
84,47,1,p,V,OPEN,2025-03-31 00:00:00,47,false
39,53,24,t,U,SOLD,2025-01-08 00:00:00,53,true
107,36,17,I,M,HOLD,2025-01-15 00:00:00,36,true
95,41,11,f,j,SOLD,2025-01-01 00:00:00,41,false
129,56,34,o,L,OPEN,2025-03-01 00:00:00,56,true
47,38,32,S,f,OPEN,2025-04-03 00:00:00,38,false
67,88,33,x,t,SOLD,2025-01-12 00:00:00,88,true
148,49,2,W,k,SOLD,2025-03-26 00:00:00,49,true
19,41,13,P,W,HOLD,2025-04-10 00:00:00,41,false
107,39,16,A,C,OPEN,2025-01-05 00:00:00,39,false
122,10,21,a,x,OPEN,2025-02-03 00:00:00,10,false
2,27,9,J,o,OPEN,2025-02-02 00:00:00,27,false
2,12,13,k,J,SOLD,2025-01-19 00:00:00,12,false
77,39,10,f,a,SOLD,2025-02-26 00:00:00,39,false
46,74,25,f,l,HOLD,2025-01-25 00:00:00,74,false
121,73,26,W,D,SOLD,2025-02-17 00:00:00,73,true
77,12,24,s,W,HOLD,2025-03-22 00:00:00,12,false
29,82,17,T,w,SOLD,2025-03-15 00:00:00,82,false
74,77,4,e,M,SOLD,2025-02-12 00:00:00,77,false
36,38,17,T,J,HOLD,2025-02-09 00:00:00,38,false
105,26,31,H,h,HOLD,2025-03-07 00:00:00,26,false
1,30,7,G,U,HOLD,2025-03-24 00:00:00,30,true
99,76,14,r,H,SOLD,2025-03-27 00:00:00,76,false
113,69,23,c,l,OPEN,2025-03-29 00:00:00,69,false
115,64,31,A,d,SOLD,2025-03-13 00:00:00,64,false
1,51,33,m,s,SOLD,2025-02-22 00:00:00,51,true
44,68,9,f,y,HOLD,2025-03-03 00:00:00,68,true
121,58,32,g,p,HOLD,2025-02-17 00:00:00,58,true
18,20,32,v,Y,SOLD,2025-01-11 00:00:00,20,false
3,61,20,p,o,HOLD,2025-02-11 00:00:00,61,true
3,84,17,T,V,OPEN,2025-02-11 00:00:00,84,false
128,55,3,l,p,HOLD,2025-04-06 00:00:00,55,false
1,77,12,T,d,SOLD,2025-04-02 00:00:00,77,false
121,82,6,f,N,HOLD,2025-02-17 00:00:00,82,false
148,39,12,V,x,SOLD,2025-03-26 00:00:00,39,true
84,84,9,T,J,SOLD,2025-02-01 00:00:00,84,false
71,58,38,e,A,SOLD,2025-01-26 00:00:00,58,false
2,38,25,y,K,HOLD,2025-02-02 00:00:00,38,true
14,7,36,L,i,OPEN,2025-03-06 00:00:00,7,false
36,81,18,S,P,SOLD,2025-02-09 00:00:00,81,true
107,24,26,k,p,SOLD,2025-01-05 00:00:00,24,true
67,8,8,T,C,OPEN,2025-01-12 00:00:00,8,false
115,5,37,a,I,HOLD,2025-03-13 00:00:00,5,false
25,56,28,x,K,SOLD,2025-01-17 00:00:00,56,true
44,10,10,K,r,HOLD,2025-02-18 00:00:00,10,true
143,13,18,G,C,SOLD,2025-01-02 00:00:00,13,true
71,27,2,e,d,HOLD,2025-01-26 00:00:00,27,false
18,34,9,F,q,OPEN,2025-01-11 00:00:00,34,true
103,22,15,y,o,OPEN,2025-01-18 00:00:00,22,true
105,74,37,k,G,HOLD,2025-03-07 00:00:00,74,false
128,96,28,D,D,HOLD,2025-03-12 00:00:00,96,false
74,42,25,T,z,OPEN,2025-02-12 00:00:00,42,true
2,37,39,c,W,SOLD,2025-01-19 00:00:00,37,false
39,57,13,U,E,HOLD,2025-01-10 00:00:00,57,true
101,45,27,R,s,SOLD,2025-01-09 00:00:00,45,false
136,4,36,u,k,SOLD,2025-02-06 00:00:00,4,true
1,11,32,Y,j,HOLD,2025-04-02 00:00:00,11,false
71,87,25,E,e,HOLD,2025-04-09 00:00:00,87,true
84,85,6,a,M,SOLD,2025-03-31 00:00:00,85,false
25,13,36,D,z,OPEN,2025-02-07 00:00:00,13,true
32,80,17,i,q,SOLD,2025-03-16 00:00:00,80,true
148,44,15,L,I,HOLD,2025-01-28 00:00:00,44,false
62,47,4,w,K,SOLD,2025-02-21 00:00:00,47,true
71,48,23,V,K,HOLD,2025-01-26 00:00:00,48,false
74,66,21,Z,Y,SOLD,2025-02-12 00:00:00,66,true
21,88,22,h,d,OPEN,2025-04-05 00:00:00,88,false
30,54,36,c,P,HOLD,2025-02-13 00:00:00,54,true
106,30,14,Q,H,SOLD,2025-01-23 00:00:00,30,true
137,73,37,Y,Q,HOLD,2025-03-09 00:00:00,73,true
14,89,7,D,X,OPEN,2025-03-06 00:00:00,89,false
30,47,14,o,w,HOLD,2025-02-13 00:00:00,47,false
26,84,30,b,a,HOLD,2025-01-31 00:00:00,84,false
118,37,23,w,y,OPEN,2025-03-10 00:00:00,37,false
103,89,11,s,H,SOLD,2025-01-18 00:00:00,89,false
129,87,37,Y,F,OPEN,2025-02-14 00:00:00,87,true
6,76,9,f,T,HOLD,2025-01-16 00:00:00,76,true
113,11,2,h,D,OPEN,2025-03-29 00:00:00,11,false
92,55,29,W,u,HOLD,2025-03-08 00:00:00,55,false
95,62,14,B,U,OPEN,2025-01-03 00:00:00,62,true
33,87,1,E,g,HOLD,2025-02-20 00:00:00,87,true
77,52,13,u,o,OPEN,2025-03-22 00:00:00,52,true
77,87,21,w,s,HOLD,2025-03-20 00:00:00,87,true
84,32,8,W,y,OPEN,2025-03-31 00:00:00,32,true
33,3,25,F,B,HOLD,2025-02-20 00:00:00,3,true
